 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, rowcost
Ab minor mel (7b), 4+0:1:0:0:2, 5+0:0:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 6+0:1:0:0:4, 4+0:1:0:0:2, 5+0:0:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:3, 5+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 160+0:19:0:0:91
A# minor mel (7#), 5+0:0:0:0:2, 6+0:0:0:0:5, 5+0:0:0:0:3, 5+0:0:0:0:3, 6+0:1:0:0:5, 6+0:1:0:0:5, 5+0:1:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:5, 6+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:2:0:0:4, 6+0:1:0:0:5, 5+0:1:0:0:4, 4+0:1:0:0:4, 4+0:2:0:0:4, 6+0:1:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:0:0:0:5, 6+0:0:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 3+0:0:0:0:1, 7+0:0:0:0:5, 5+0:0:0:0:2, 6+0:0:0:0:5, 5+0:0:0:0:3, 5+0:0:0:0:3, 6+0:1:0:0:5, 6+0:1:0:0:5, 5+0:1:0:0:5, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:5, 5+0:0:0:0:3, 3+0:0:0:0:2, 0+0:0:0:0:0, 228+0:21:0:0:170
Cb major blues (7b), 5+0:1:0:0:5, 6+0:0:0:0:6, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:6, 6+0:1:0:0:4, 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:5, 6+0:1:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:5, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:7, 5+0:1:0:0:5, 6+0:0:0:0:6, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:6, 5+0:1:0:0:4, 3+0:0:0:0:3, 1+0:0:0:0:1, 231+0:19:0:0:186
C# major blues (7#), 5+0:0:0:0:2, 6+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:4, 6+0:1:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 6+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 4+0:2:0:0:4, 6+0:1:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:2:0:0:4, 6+0:1:0:0:4, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:0:2, 5+0:0:0:0:2, 6+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:4, 6+0:1:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 225+0:21:0:0:91
Ab minor blues (7b), 5+0:1:0:0:5, 6+0:0:0:0:6, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:6, 6+0:1:0:0:4, 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:5, 6+0:1:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:5, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:7, 5+0:1:0:0:5, 6+0:0:0:0:6, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:6, 5+0:1:0:0:4, 3+0:0:0:0:3, 1+0:0:0:0:1, 231+0:19:0:0:186
A# minor blues (7#), 5+0:0:0:0:2, 6+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:4, 6+0:1:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 6+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 4+0:2:0:0:4, 6+0:1:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:3, 4+0:2:0:0:4, 6+0:1:0:0:4, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:0:2, 5+0:0:0:0:2, 6+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:4, 6+0:1:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:1, 225+0:21:0:0:91
Cb dorian (7b), 5+0:1:0:0:2, 6+0:0:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 6+0:0:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:4, 5+0:1:0:0:2, 6+0:0:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 6+0:0:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 194+0:19:0:0:91
C# dorian (7#), 5+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 6+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 4+0:2:0:0:4, 6+0:1:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:3, 4+0:2:0:0:4, 6+0:1:0:0:4, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:0:2, 5+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 224+0:21:0:0:84
Cb phrygian (7b), 5+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:5, 6+0:1:0:0:3, 3+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:4, 6+0:1:0:0:3, 5+0:1:0:0:5, 5+0:0:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:6, 5+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:3, 3+0:0:0:0:3, 1+0:0:0:0:1, 225+0:19:0:0:162
C# phrygian (7#), 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 4+0:2:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:2:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 181+0:21:0:0:34
Cb lydian (7b), 5+0:1:0:0:2, 6+0:0:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 6+0:0:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:4, 5+0:1:0:0:2, 6+0:0:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 6+0:0:0:0:3, 5+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 194+0:19:0:0:91
C# lydian (7#), 5+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 6+0:0:0:0:1, 3+0:0:0:0:1, 5+0:1:0:0:3, 4+0:2:0:0:4, 6+0:1:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:3, 4+0:2:0:0:4, 6+0:1:0:0:4, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:2, 6+0:0:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:0:0:0:2, 5+0:0:0:0:1, 6+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 6+0:1:0:0:3, 6+0:1:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:3, 5+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 5+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 224+0:21:0:0:84
Cb mixolydian (7b), 5+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:5, 6+0:1:0:0:3, 3+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:4, 6+0:1:0:0:3, 5+0:1:0:0:5, 5+0:0:0:0:4, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:6, 5+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:3, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 3+0:0:0:0:2, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:5, 5+0:1:0:0:3, 3+0:0:0:0:3, 1+0:0:0:0:1, 225+0:19:0:0:162
C# mixolydian (7#), 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:2, 4+0:2:0:0:2, 6+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:2:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:1:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 181+0:21:0:0:34
Cb aeolian (7b), 5+0:1:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:5, 5+0:1:0:0:3, 6+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:1, 5+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:4, 5+0:1:0:0:3, 3+0:0:0:0:2, 1+0:0:0:0:0, 208+0:19:0:0:128
C# aeolian (7#), 4+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:2:0:0:3, 6+0:1:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 6+0:1:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 209+0:21:0:0:51
Cb locrian (7b), 5+0:1:0:0:5, 6+0:0:0:0:6, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:6, 6+0:1:0:0:4, 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:3, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:5, 6+0:1:0:0:4, 5+0:1:0:0:5, 5+0:0:0:0:5, 5+0:2:0:0:4, 5+0:2:0:0:4, 4+0:2:0:0:4, 7+0:1:0:0:7, 5+0:1:0:0:5, 6+0:0:0:0:6, 5+0:1:0:0:5, 5+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:4, 5+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:6, 5+0:1:0:0:4, 3+0:0:0:0:3, 1+0:0:0:0:1, 231+0:19:0:0:185
C# locrian (7#), 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:1, 4+0:2:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:2, 6+0:1:0:0:1, 4+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 163+0:21:0:0:21
