 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, rowcost
B phrygian (5#), 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:0, 84+0:17:0:0:1
Db lydian (5b), 3+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:2,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0, 65+0:8:0:0:13
B lydian (5#), 5+0:1:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 5+0:1:0:0:2, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:1:1:0:1, 4+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 4+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:2, 116+0:16:1:0:25
Db mixolydian (5b), 3+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 2+0:0:0:0:0, 98+0:8:0:0:47
B mixolydian (5#), 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:1, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:0, 84+0:17:0:0:1
Db aeolian (5b), 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0, 87+0:8:0:0:35
B aeolian (5#), 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:1, 98+0:15:0:0:15
Db locrian (5b), 4+0:0:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:1:0:3, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 3+0:0:0:0:1, 110+0:9:1:0:57
B locrian (5#), 2+0:1:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:1,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 3+0:1:0:0:0, 71+0:17:0:0:2
Gb major (6b), 3+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 2+0:0:0:0:0, 98+0:8:0:0:47
F# major (6#), 5+0:1:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:1, 5+0:1:0:0:2, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 6+0:1:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 3+0:1:1:0:1, 4+0:0:0:0:0, 6+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 4+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:2, 116+0:16:1:0:25
Eb minor (6b), 2+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 1+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0, 83+0:8:0:0:32
D# minor (6#), 5+0:1:0:0:4, 1+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:1, 5+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:3, 6+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 1+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:5, 3+0:1:1:0:3, 3+0:0:1:0:1, 5+0:0:1:0:2, 3+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 4+0:0:0:0:3,  ,  ,  , 4+0:1:0:0:4, 115+0:16:3:0:85
Eb minor mel (6b), 2+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 1+0:0:0:0:0, 72+0:8:0:0:35
D# minor mel (6#), 5+0:1:0:0:4, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:4, 5+0:2:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:3, 6+0:1:0:0:4, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:1:0:0:4, 4+0:1:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:5, 2+0:1:1:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:0:0:0:3,  ,  ,  , 4+0:1:0:0:4, 115+0:16:1:0:82
Gb major blues (6b), 5+0:0:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:3, 7+0:0:0:0:4, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:3,  ,  ,  , 4+0:0:0:0:2, 133+0:8:0:0:87
F# major blues (6#), 5+0:1:0:0:2, 2+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:1, 5+0:0:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:1, 5+0:2:0:0:3, 5+0:1:0:0:2, 5+0:1:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 7+0:1:0:0:3, 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:0:0:0:1,  ,  ,  , 4+0:1:0:0:2, 126+0:16:0:0:46
Eb minor blues (6b), 5+0:0:0:0:3, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:3, 4+0:0:0:0:2, 6+0:0:0:0:4, 4+0:0:0:0:3, 5+0:0:0:0:4, 3+0:0:0:0:3, 3+0:0:0:0:3, 2+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:3, 7+0:0:0:0:4, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:3,  ,  ,  , 4+0:0:0:0:2, 133+0:8:0:0:87
D# minor blues (6#), 5+0:1:0:0:4, 1+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:4, 5+0:1:0:0:4, 5+0:0:0:0:4, 5+0:2:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:4, 5+0:1:0:0:5, 4+0:1:0:0:3, 6+0:1:0:0:5, 4+0:1:0:0:4, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:1:0:0:5, 4+0:1:0:0:3, 5+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 5+0:1:0:0:5, 3+0:0:0:0:2, 3+0:0:0:0:2, 7+0:0:0:0:4, 2+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:0:0:0:3,  ,  ,  , 4+0:1:0:0:4, 122+0:15:0:0:92
Gb dorian (6b), 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0, 87+0:8:0:0:35
F# dorian (6#), 5+0:1:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 6+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:1:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:0:0:0:1,  ,  ,  , 4+0:1:0:0:2, 116+0:16:1:0:33
Gb phrygian (6b), 4+0:0:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:1:0:3, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 3+0:0:0:0:1, 110+0:9:1:0:57
F# phrygian (6#), 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:1, 98+0:15:0:0:15
Gb lydian (6b), 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:3,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 3+0:0:0:0:1,  ,  ,  , 2+0:0:0:0:0, 87+0:8:0:0:35
F# lydian (6#), 5+0:1:0:0:2, 0+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 5+0:0:0:0:2, 5+0:1:0:0:2, 5+0:0:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 5+0:1:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 6+0:1:0:0:1, 4+0:1:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:2, 2+0:1:1:0:1, 3+0:0:0:0:0, 5+0:0:0:0:0, 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 2+0:0:0:0:0,  ,  ,  , 4+0:0:0:0:1,  ,  ,  , 4+0:1:0:0:2, 116+0:16:1:0:33
Gb mixolydian (6b), 4+0:0:0:0:3, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:3, 4+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:1:0:3, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 3+0:0:0:0:1, 110+0:9:1:0:57
F# mixolydian (6#), 4+0:1:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 4+0:0:0:0:0, 5+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 4+0:1:0:0:1, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 6+0:0:0:0:0, 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 1+0:0:0:0:0,  ,  ,  , 0+0:0:0:0:0,  ,  ,  , 3+0:0:0:0:0,  ,  ,  , 4+0:1:0:0:1, 98+0:15:0:0:15
Gb aeolian (6b), 3+0:0:0:0:2, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:0, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:2:0:0:4,  ,  ,  , 4+0:0:0:0:2,  ,  ,  , 2+0:0:0:0:0, 98+0:8:0:0:47
