 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, rowcost
Ab aeolian (4b), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+1:2:0:0:2, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 109+1:8:2:0:10
E aeolian (4#), 1+0:0:0:0:0, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 4+0:2:0:0:1, 6+0:2:0:0:1, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 6+0:0:0:0:2, 5+0:3:1:0:3, 4+0:2:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:0, 4+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 4+0:2:0:0:1, 4+0:1:0:0:0, 4+0:1:0:0:0, 4+0:2:0:0:1, 3+0:1:0:0:1, 3+0:1:0:0:0, 5+0:3:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 8+0:4:1:0:3, 2+0:0:0:0:0, 5+0:1:0:0:0, 222+0:66:2:0:25
Ab locrian (4b), 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 6+1:2:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 184+1:8:0:0:64
E locrian (4#), 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:2:0:0:0, 2+0:1:0:0:0, 2+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 4+0:2:0:0:0, 2+0:1:0:0:0, 1+0:1:0:0:0, 1+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:1:0:0:0, 4+0:0:0:0:2, 4+0:3:1:0:2, 3+0:2:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:0:0:0:0, 3+0:2:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:1:0:0:0, 2+0:2:0:0:0, 2+0:1:0:0:0, 2+0:2:0:0:0, 2+0:1:0:0:0, 3+0:1:0:0:0, 3+0:2:0:0:0, 3+0:1:0:0:0, 2+0:1:0:0:0, 5+0:3:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:0, 7+0:4:1:0:3, 2+0:0:0:0:0, 3+0:1:0:0:0, 144+0:66:2:0:9
Db major (5b), 0+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 5+0:1:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 5+0:1:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+1:2:0:0:2, 2+0:0:1:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:1, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:2, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 5+0:1:0:0:2, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:1:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 149+1:8:2:0:34
B major (5#), 1+0:0:0:0:0, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 6+0:1:0:0:1, 6+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:2:0:0:2, 5+0:0:0:0:0, 5+0:2:0:0:2, 5+0:1:0:0:1, 5+0:2:0:0:2, 7+0:2:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 5+0:0:0:0:0, 5+0:3:1:0:3, 4+0:2:0:0:2, 3+0:0:0:0:0, 5+0:1:0:0:1, 5+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 5+0:1:0:0:1, 4+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:1, 5+0:2:0:0:2, 4+0:1:0:0:1, 3+0:1:0:0:1, 5+0:3:0:0:3, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 8+0:4:1:0:4, 3+0:0:0:0:0, 5+0:1:0:0:1, 250+0:64:2:0:64
Bb minor (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 4+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+0:0:0:0:0, 4+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+1:2:0:0:2, 3+0:0:1:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 4+0:1:0:0:1, 2+0:1:0:0:1, 2+0:0:0:0:0, 5+0:0:1:0:0, 0+0:0:0:0:0, 3+0:0:0:0:0, 123+1:8:2:0:10
G# minor (5#), 1+0:0:0:0:1, 3+0:0:0:0:2, 5+0:1:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:4, 3+0:0:0:0:2, 5+0:0:0:0:3, 4+0:1:0:0:4, 3+0:1:0:0:3, 4+0:1:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 6+0:1:0:0:4, 6+0:1:0:0:5, 5+0:2:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:3, 5+0:2:0:0:4, 5+0:0:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:4, 5+0:2:0:0:4, 7+0:2:0:0:6, 4+0:1:0:0:3, 3+0:1:0:0:3, 4+0:1:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:3, 5+0:3:1:0:5, 4+0:2:0:0:4, 3+0:0:0:0:2, 5+0:1:0:0:5, 5+0:1:0:0:4, 5+0:1:0:0:4, 3+0:0:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:4, 3+0:1:0:0:3, 4+0:1:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 4+0:1:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:3, 5+0:3:0:0:5, 3+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:4, 8+0:4:1:0:7, 3+0:0:0:0:2, 5+0:1:0:0:5, 254+0:64:2:0:215
Bb minor mel (5b), 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 4+0:1:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 4+1:2:0:0:2, 2+0:0:1:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 0+0:0:0:0:0, 0+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:1, 2+0:1:0:0:1, 1+0:0:0:0:0, 4+0:0:1:0:0, 0+0:0:0:0:0, 2+0:0:0:0:0, 83+1:8:2:0:10
G# minor mel (5#), 1+0:0:0:0:1, 4+0:0:0:0:2, 6+0:1:0:0:5, 6+0:1:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 5+0:1:0:0:4, 7+0:1:0:0:4, 7+0:1:0:0:5, 5+0:2:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:3, 5+0:2:0:0:4, 5+0:0:0:0:3, 5+0:2:0:0:4, 5+0:1:0:0:4, 5+0:2:0:0:4, 7+0:2:0:0:6, 4+0:1:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:3, 5+0:0:0:0:3, 4+0:1:0:0:4, 6+0:0:0:0:3, 5+0:3:1:0:5, 5+0:2:0:0:4, 4+0:0:0:0:2, 6+0:1:0:0:5, 6+0:1:0:0:4, 5+0:1:0:0:4, 4+0:0:0:0:2, 6+0:1:0:0:3, 4+0:1:0:0:4, 4+0:1:0:0:3, 4+0:1:0:0:4, 4+0:2:0:0:4, 5+0:1:0:0:4, 4+0:2:0:0:4, 4+0:1:0:0:4, 5+0:1:0:0:4, 5+0:2:0:0:4, 4+0:1:0:0:3, 3+0:1:0:0:3, 5+0:3:0:0:5, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:4, 9+0:4:1:0:7, 3+0:0:0:0:2, 6+0:1:0:0:5, 278+0:64:2:0:215
Db major blues (5b), 1+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:2, 7+0:1:0:0:4, 6+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 6+1:2:0:0:4, 3+0:0:1:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:1, 5+0:0:1:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 221+1:8:2:0:98
B major blues (5#), 1+0:0:0:0:0, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 7+0:1:0:0:2, 7+0:1:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 5+0:2:0:0:2, 5+0:0:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:2, 5+0:2:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:1:0:0:2, 6+0:0:0:0:0, 5+0:3:1:0:4, 5+0:2:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 5+0:3:0:0:4, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:2, 9+0:4:1:0:5, 3+0:0:0:0:1, 6+0:1:0:0:2, 275+0:64:2:0:99
Bb minor blues (5b), 1+0:0:0:0:0, 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:2, 7+0:1:0:0:4, 6+0:0:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:2, 4+0:0:0:0:2, 5+0:1:0:0:4, 5+0:0:0:0:2, 5+0:0:0:0:2, 3+0:0:0:0:1, 6+1:2:0:0:4, 3+0:0:1:0:0, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:1:0:0:3, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 6+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 5+0:1:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:1, 5+0:0:1:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 221+1:8:2:0:98
G# minor blues (5#), 1+0:0:0:0:0, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 7+0:1:0:0:2, 7+0:1:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 5+0:2:0:0:2, 5+0:0:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:2, 5+0:2:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:1:0:0:2, 6+0:0:0:0:0, 5+0:3:1:0:4, 5+0:2:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 5+0:3:0:0:4, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:2, 9+0:4:1:0:5, 3+0:0:0:0:1, 6+0:1:0:0:2, 275+0:64:2:0:99
Db dorian (5b), 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 4+1:2:0:0:2, 1+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 0+0:0:0:0:0, 4+0:1:0:0:1, 3+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:1:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 109+1:8:2:0:10
B dorian (5#), 1+0:0:0:0:0, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:0, 4+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 7+0:1:0:0:2, 7+0:1:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 5+0:2:0:0:2, 5+0:0:0:0:1, 5+0:2:0:0:2, 5+0:1:0:0:2, 5+0:2:0:0:2, 7+0:2:0:0:3, 4+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:1, 5+0:0:0:0:1, 5+0:0:0:0:1, 4+0:1:0:0:2, 5+0:0:0:0:0, 5+0:3:1:0:4, 5+0:2:0:0:2, 4+0:0:0:0:1, 6+0:1:0:0:2, 6+0:1:0:0:1, 5+0:1:0:0:2, 4+0:0:0:0:1, 5+0:1:0:0:1, 4+0:1:0:0:2, 4+0:1:0:0:1, 4+0:1:0:0:2, 4+0:2:0:0:2, 5+0:1:0:0:1, 4+0:2:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:2, 5+0:2:0:0:2, 4+0:1:0:0:2, 3+0:1:0:0:2, 5+0:3:0:0:4, 4+0:0:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:2, 9+0:4:1:0:5, 3+0:0:0:0:1, 6+0:1:0:0:2, 274+0:64:2:0:99
Db phrygian (5b), 1+0:0:0:0:0, 3+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 5+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:0, 6+1:2:0:0:3, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:1, 5+0:0:0:0:2, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:0, 5+0:0:0:0:2, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 1+0:0:0:0:0, 5+0:1:0:0:3, 4+0:1:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:1, 4+0:0:0:0:1, 184+1:8:0:0:64
