 , 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, rowcost
B locrian (5#), 2+0:0:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:2, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:1:0:0:0, 4+0:3:0:0:2, 4+0:1:0:0:0, 3+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:0, 4+0:1:0:0:0, 3+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 5+0:2:0:0:0, 2+0:1:0:0:0, 7+0:4:0:0:2, 2+0:0:0:0:0, 6+0:2:0:0:1, 5+0:3:0:0:2, 4+0:1:0:0:0, 3+0:0:0:0:0, 4+0:1:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:1:0:0:0, 4+0:1:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 1+0:0:0:0:0, 6+0:3:0:0:1, 8+0:4:1:0:3, 3+0:0:0:0:0, 6+0:2:0:0:0, 3+0:0:0:0:0, 1+0:0:0:0:0, 157+0:44:1:0:13
Gb major (6b), 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:1, 0+0:0:0:0:0, 174+0:6:0:0:67
F# major (6#), 4+0:1:1:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 4+0:1:1:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:1:0:0:2, 4+0:3:0:0:3, 5+0:1:0:0:2, 4+0:1:0:0:1, 4+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:0:0:1, 7+0:1:0:0:2, 5+0:0:0:0:1, 7+0:2:0:0:3, 4+0:1:0:0:2, 7+0:4:0:0:5, 4+0:0:0:0:1, 9+0:2:0:0:3, 6+0:3:0:0:4, 6+0:1:0:0:2, 5+0:0:0:0:1, 6+0:1:0:0:2, 5+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:1, 6+0:1:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:3, 9+0:4:1:0:5, 5+0:0:0:0:1, 9+0:2:0:0:3, 5+0:0:0:0:1, 0+0:0:0:0:0, 236+0:46:3:0:78
Eb minor (6b), 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 2+0:1:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 4+0:1:0:0:2, 6+0:1:0:0:1, 5+0:0:0:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 148+0:6:0:0:36
D# minor (6#), 3+0:1:2:0:2, 5+0:1:0:0:5, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:5, 4+0:1:0:0:3, 4+0:0:0:0:3, 3+0:1:2:0:2, 5+0:1:0:0:5, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:5, 4+0:1:0:0:3, 4+0:0:0:0:3, 0+0:0:0:0:0, 4+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:4, 4+0:0:0:0:4, 5+0:1:0:0:5, 4+0:1:0:0:3, 5+0:0:0:0:5, 7+0:1:0:0:6, 5+0:0:0:0:5, 7+0:2:0:0:7, 4+0:1:0:0:4, 7+0:4:0:0:7, 4+0:0:0:0:4, 9+0:2:0:0:7, 6+0:3:0:0:6, 6+0:1:0:0:5, 5+0:0:0:0:5, 6+0:1:0:0:5, 5+0:0:0:0:5, 1+0:0:1:0:0, 4+0:1:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:3, 2+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:2, 7+0:3:0:0:7, 9+0:4:1:0:8, 5+0:0:0:0:5, 9+0:2:0:0:7, 5+0:0:0:0:5, 0+0:0:0:0:0, 237+0:46:6:0:206
Eb minor mel (6b), 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 4+0:0:0:0:2, 4+0:1:0:0:2, 1+0:0:0:0:0, 2+0:1:0:0:1, 1+0:0:0:0:0, 3+0:0:0:0:1, 1+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:0, 0+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:1:0:0:2, 5+0:1:0:0:1, 6+0:0:1:0:1, 2+0:0:0:0:0, 5+0:0:0:0:2, 2+0:0:0:0:0, 0+0:0:0:0:0, 109+0:6:1:0:36
D# minor mel (6#), 2+0:1:1:0:2, 5+0:1:0:0:5, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 2+0:1:1:0:2, 5+0:1:0:0:5, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 0+0:0:0:0:0, 5+0:0:0:0:3, 4+0:0:0:0:2, 3+0:0:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 5+0:0:0:0:5, 7+0:1:0:0:6, 6+0:0:0:0:5, 7+0:2:0:0:7, 4+0:1:0:0:4, 7+0:4:0:0:7, 4+0:0:0:0:4, 9+0:2:0:0:7, 6+0:3:0:0:6, 6+0:1:0:0:5, 5+0:0:0:0:5, 6+0:1:0:0:5, 5+0:0:0:0:5, 0+0:0:0:0:0, 4+0:1:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:3, 1+0:0:0:0:1, 6+0:0:0:0:3, 4+0:0:0:0:2, 7+0:3:0:0:7, 9+0:4:1:0:8, 5+0:0:0:0:5, 9+0:2:0:0:7, 5+0:0:0:0:5, 0+0:0:0:0:0, 237+0:46:3:0:202
Gb major blues (6b), 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:5, 4+0:1:0:0:4, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 9+0:0:0:0:5, 4+0:0:0:0:1, 6+0:0:0:0:3, 5+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:5, 4+0:1:0:0:4, 6+0:1:0:0:4, 7+0:0:1:0:3, 5+0:0:0:0:3, 9+0:0:0:0:5, 5+0:0:0:0:3, 1+0:0:0:0:0, 235+0:6:1:0:129
F# major blues (6#), 5+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:2, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:3, 4+0:1:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:0:0:0:2, 7+0:1:0:0:3, 6+0:0:0:0:2, 7+0:2:0:0:4, 4+0:1:0:0:2, 7+0:4:0:0:6, 4+0:0:0:0:2, 9+0:2:0:0:4, 6+0:3:0:0:5, 6+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 2+0:0:0:0:1, 4+0:1:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 5+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:4, 9+0:4:1:0:6, 5+0:0:0:0:2, 9+0:2:0:0:4, 5+0:0:0:0:2, 1+0:0:0:0:1, 244+0:44:1:0:121
Eb minor blues (6b), 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 5+0:0:0:0:2, 5+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:5, 4+0:1:0:0:4, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:4, 5+0:0:0:0:2, 4+0:0:0:0:2, 5+0:0:0:0:3, 7+0:0:0:0:4, 6+0:0:0:0:4, 6+0:0:0:0:3, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:0:0:0:2, 9+0:0:0:0:5, 4+0:0:0:0:1, 6+0:0:0:0:3, 5+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:3, 2+0:0:0:0:1, 4+0:0:0:0:2, 6+0:0:0:0:3, 4+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:5, 4+0:1:0:0:4, 6+0:1:0:0:4, 7+0:0:1:0:3, 5+0:0:0:0:3, 9+0:0:0:0:5, 5+0:0:0:0:3, 1+0:0:0:0:0, 235+0:6:1:0:129
D# minor blues (6#), 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 4+0:0:0:0:3, 5+0:1:0:0:5, 4+0:1:0:0:3, 5+0:1:0:0:4, 4+0:3:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 4+0:0:0:0:3, 1+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 3+0:0:0:0:3, 3+0:0:0:0:3, 4+0:0:0:0:4, 5+0:0:0:0:4, 5+0:1:0:0:4, 4+0:1:0:0:3, 5+0:0:0:0:5, 7+0:1:0:0:6, 6+0:0:0:0:5, 7+0:2:0:0:7, 4+0:1:0:0:4, 7+0:4:0:0:7, 4+0:0:0:0:4, 9+0:2:0:0:7, 6+0:3:0:0:6, 6+0:1:0:0:5, 5+0:0:0:0:5, 6+0:1:0:0:5, 5+0:0:0:0:5, 1+0:0:0:0:1, 4+0:1:0:0:3, 6+0:1:0:0:5, 4+0:0:0:0:3, 1+0:0:0:0:1, 5+0:0:0:0:3, 3+0:0:0:0:2, 7+0:3:0:0:7, 9+0:4:1:0:8, 5+0:0:0:0:5, 9+0:2:0:0:7, 5+0:0:0:0:5, 1+0:0:0:0:1, 240+0:44:1:0:207
Gb dorian (6b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:1:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 135+0:6:1:0:36
F# dorian (6#), 3+0:1:1:0:1, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:2, 3+0:1:1:0:1, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:2, 7+0:1:0:0:3, 6+0:0:0:0:2, 7+0:2:0:0:4, 4+0:1:0:0:2, 7+0:4:0:0:6, 4+0:0:0:0:2, 9+0:2:0:0:4, 6+0:3:0:0:5, 6+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:4, 9+0:4:1:0:6, 5+0:0:0:0:2, 9+0:2:0:0:4, 5+0:0:0:0:2, 0+0:0:0:0:0, 236+0:46:3:0:112
Gb phrygian (6b), 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 8+0:0:0:0:4, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:2, 8+0:0:0:0:4, 5+0:0:0:0:2, 1+0:0:0:0:0, 208+0:6:0:0:95
F# phrygian (6#), 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:3, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:3, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:0:0:0:0, 6+0:1:0:0:1, 5+0:0:0:0:0, 7+0:2:0:0:2, 4+0:1:0:0:1, 7+0:4:0:0:4, 4+0:0:0:0:0, 8+0:2:0:0:2, 6+0:3:0:0:3, 5+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:3, 8+0:4:1:0:4, 5+0:0:0:0:0, 8+0:2:0:0:2, 5+0:0:0:0:0, 1+0:0:0:0:0, 216+0:44:1:0:44
Gb lydian (6b), 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:0, 3+0:1:0:0:2, 2+0:0:0:0:1, 0+0:0:0:0:0, 2+0:0:0:0:0, 2+0:0:0:0:1, 2+0:0:0:0:1, 0+0:0:0:0:0, 5+0:0:0:0:2, 4+0:1:0:0:2, 2+0:0:0:0:0, 3+0:1:0:0:1, 2+0:0:0:0:0, 4+0:0:0:0:1, 2+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:0, 6+0:0:0:0:2, 2+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 2+0:0:0:0:1, 3+0:0:0:0:1, 2+0:0:0:0:1, 1+0:0:0:0:0, 6+0:0:0:0:2, 4+0:1:0:0:2, 4+0:1:0:0:1, 5+0:0:1:0:1, 3+0:0:0:0:0, 6+0:0:0:0:2, 3+0:0:0:0:0, 0+0:0:0:0:0, 135+0:6:1:0:36
F# lydian (6#), 3+0:1:1:0:1, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:2, 3+0:1:1:0:1, 5+0:1:0:0:3, 4+0:1:0:0:2, 5+0:1:0:0:3, 4+0:3:0:0:4, 5+0:1:0:0:2, 4+0:1:0:0:2, 4+0:0:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 5+0:0:0:0:1, 5+0:1:0:0:2, 4+0:1:0:0:2, 5+0:0:0:0:2, 7+0:1:0:0:3, 6+0:0:0:0:2, 7+0:2:0:0:4, 4+0:1:0:0:2, 7+0:4:0:0:6, 4+0:0:0:0:2, 9+0:2:0:0:4, 6+0:3:0:0:5, 6+0:1:0:0:3, 5+0:0:0:0:2, 6+0:1:0:0:3, 5+0:0:0:0:2, 1+0:0:0:0:0, 4+0:1:0:0:2, 6+0:1:0:0:3, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:0, 3+0:0:0:0:0, 7+0:3:0:0:4, 9+0:4:1:0:6, 5+0:0:0:0:2, 9+0:2:0:0:4, 5+0:0:0:0:2, 0+0:0:0:0:0, 236+0:46:3:0:112
Gb mixolydian (6b), 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 4+0:1:0:0:2, 4+0:0:0:0:2, 1+0:0:0:0:0, 4+0:0:0:0:1, 3+0:0:0:0:1, 4+0:0:0:0:2, 1+0:0:0:0:0, 5+0:0:0:0:4, 4+0:1:0:0:3, 3+0:0:0:0:2, 4+0:1:0:0:3, 4+0:0:0:0:2, 5+0:0:0:0:3, 4+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 6+0:0:0:0:3, 6+0:0:0:0:3, 5+0:0:0:0:2, 3+0:0:0:0:2, 3+0:0:0:0:0, 4+0:0:0:0:2, 8+0:0:0:0:4, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 5+0:0:0:0:2, 2+0:0:0:0:1, 3+0:0:0:0:1, 5+0:0:0:0:2, 4+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:4, 4+0:1:0:0:3, 5+0:1:0:0:3, 5+0:0:0:0:2, 5+0:0:0:0:2, 8+0:0:0:0:4, 5+0:0:0:0:2, 1+0:0:0:0:0, 208+0:6:0:0:95
F# mixolydian (6#), 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:3, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 4+0:1:0:0:1, 4+0:3:0:0:3, 5+0:1:0:0:1, 3+0:1:0:0:1, 3+0:0:0:0:0, 1+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:0, 4+0:0:0:0:0, 4+0:0:0:0:0, 5+0:1:0:0:1, 3+0:1:0:0:1, 5+0:0:0:0:0, 6+0:1:0:0:1, 5+0:0:0:0:0, 7+0:2:0:0:2, 4+0:1:0:0:1, 7+0:4:0:0:4, 4+0:0:0:0:0, 8+0:2:0:0:2, 6+0:3:0:0:3, 5+0:1:0:0:1, 5+0:0:0:0:0, 5+0:1:0:0:1, 5+0:0:0:0:0, 2+0:0:0:0:0, 3+0:1:0:0:1, 5+0:1:0:0:1, 3+0:0:0:0:0, 2+0:0:0:0:0, 3+0:0:0:0:0, 2+0:0:0:0:0, 7+0:3:0:0:3, 8+0:4:1:0:4, 5+0:0:0:0:0, 8+0:2:0:0:2, 5+0:0:0:0:0, 1+0:0:0:0:0, 216+0:44:1:0:44
Gb aeolian (6b), 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 4+0:0:0:0:2, 3+0:0:0:0:0, 4+0:1:0:0:2, 3+0:0:0:0:2, 1+0:0:0:0:0, 3+0:0:0:0:0, 3+0:0:0:0:1, 3+0:0:0:0:2, 0+0:0:0:0:0, 5+0:0:0:0:3, 4+0:1:0:0:3, 2+0:0:0:0:1, 3+0:1:0:0:2, 3+0:0:0:0:1, 4+0:0:0:0:2, 3+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 5+0:0:0:0:2, 5+0:0:0:0:2, 4+0:0:0:0:1, 2+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 7+0:0:0:0:3, 3+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 4+0:0:0:0:1, 2+0:0:0:0:0, 3+0:0:0:0:1, 4+0:0:0:0:1, 3+0:0:0:0:2, 2+0:0:0:0:1, 6+0:0:0:0:3, 4+0:1:0:0:3, 5+0:1:0:0:2, 4+0:0:0:0:2, 4+0:0:0:0:1, 7+0:0:0:0:3, 4+0:0:0:0:1, 0+0:0:0:0:0, 174+0:6:0:0:67
